code,name,street,lat,lon,code_normalized,change_type,change_reason,old_name
65579,Blk 258A,Punggol Field,1.403556111,103.8960314,65579,name_changed,Bus stop name changed,BLK 258A
65671,Punggol Cove Pr Sch,Sumang Link,1.411223,103.898788,65671,name_changed,Bus stop name changed,Punggol cove pr sch
65679,Opp Punggol Cove Pr Sch,Sumang Link,1.410983,103.898983,65679,name_changed,Bus stop name changed,Opp punggol cove pr sch
65691,Opp Blk 437B,New Punggol Road,1.420151,103.911959,65691,name_changed,Bus stop name changed,Opposite Blk 437B
65701,Opp SIT Punggol,New Punggol Road,1.411694,103.911075,65701,name_changed,Bus stop name changed,Opposite SIT Punggol
65709,Bef SIT Punggol,New Punggol Road,1.411316,103.910496,65709,name_changed,Bus stop name changed,Before SIT Punggol
65721,Opp Punggol Coast Stn,New Punggol Road,1.414944,103.911686,65721,name_changed,Bus stop name changed,Opposite Punggol Coast Station
65729,Punggol Coast Stn,New Punggol Road,1.414675,103.911277,65729,name_changed,Bus stop name changed,Punggol Coast Station
66009,Serangoon Int,S'goon Ave 2,1.35046610176969,103.87168992264617,66009,name_changed,Bus stop name changed,S'Goon Int
66261,S'goon Gdns Country Club,Kensington Pk Rd,1.36555110748973,103.86640982940798,66261,name_changed,Bus stop name changed,S'Goon Gdns Country Club
66271,S'goon Gdn Circus,S'goon Gdn Way,1.36398333300081,103.86578916701893,66271,name_changed,Bus stop name changed,Serangoon Gdn Circus
66359,S'goon Stn Exit C/Blk 201,S'goon Ctrl,1.35080698547823,103.87328604946424,66359,name_changed,Bus stop name changed,S'Goon Stn Exit C/Blk 201
66381,Opp S'goon Stn Exit F,S'goon Ave 2,1.35020472222222,103.8712252777778,66381,name_changed,Bus stop name changed,Opp S'Goon Stn Exit F
66389,S'goon Stn Exit F,S'goon Ave 2,1.35092163758707,103.8710690514159,66389,name_changed,Bus stop name changed,S'Goon Stn Exit F
66561,Blk 991B,Buangkok Link,1.383486,103.882607,66561,name_changed,Bus stop name changed,Outside Blk 991B
66569,Opp Blk 991B,Buangkok Link,1.383159,103.882572,66569,name_changed,Bus stop name changed,OPP BLK 991B
66579,Blk 998B,Buangkok Cres,1.38402973472559,103.88070409002009,66579,name_changed,Bus stop name changed,BLK 998B
67079,Ch of St. Vincent de Paul,Yio Chu Kang Rd,1.38256500000442,103.87673500001087,67079,name_changed,Bus stop name changed,Ch Of St. Vincent De Paul
67111,CHIJ St. Joseph's Convent,Sengkang East Way,1.39105369405739,103.90237246307768,67111,name_changed,Bus stop name changed,Chij St. Joseph'S Convent
67691,Blk 338A,Anchorvale Cres,1.39899,103.8887775,67691,name_changed,Bus stop name changed,BLK 338A
67699,Blk 334A,Anchorvale Cres,1.3988295,103.889524,67699,name_changed,Bus stop name changed,BLK 334A
67701,Aft Blk 467B,Fernvale St,1.3984935,103.877445,67701,name_changed,Bus stop name changed,AFT BLK 467B
67761,Opp Blk 326D,Anchorvale Rd,1.396006,103.887595,67761,name_changed,Bus stop name changed,OPP BLK 326D
67769,Blk 326D,Anchorvale Rd,1.39607378603056,103.88766378607079,67769,name_changed,Bus stop name changed,BLK 326D
68081,Bef Seletar A'space Rise,Seletar Aerospace Dr,1.40559323576727,103.86681241814273,68081,name_changed,Bus stop name changed,Bef Seletar A'Space Rise
68089,Aft Seletar A'space Rise,Seletar Aerospace Dr,1.40570196065228,103.86666745163518,68089,name_changed,Bus stop name changed,Aft Seletar A'Space Rise
68161,Aft Seletar A'space Lane,West Camp Rd,1.41076903489058,103.86179481507453,68161,name_changed,Bus stop name changed,Aft Seletar A'Space Lane
68169,Bef Seletar A'space Lane,West Camp Rd,1.4107138403801,103.86188409763393,68169,name_changed,Bus stop name changed,Bef Seletar A'Space Lane
68181,Bef JTC Aerospace,Seletar Aerospace Link,1.40407,103.858281,68181,name_changed,Bus stop name changed,Bef Jtc Aerospace
68189,Aft JTC Aerospace,Seletar Aerospace Link,1.403739,103.858254,68189,name_changed,Bus stop name changed,Bef Seletar A'Space Cres
68191,Bef Seletar A'space Lk,Seletar Aerospace Crescent,1.402289,103.85963,68191,name_changed,Bus stop name changed,Bef Seletar A'Space Lk
68199,Aft Seletar A'space Lk,Seletar Aerospace Crescent,1.402553,103.859906,68199,name_changed,Bus stop name changed,Aft Seletar A'Space Lk
70161,Opp Mattar Stn Exit A,Merpati Rd,1.32758635490072,103.88324806418214,70161,name_changed,Bus stop name changed,OPP MATTAR STN EXIT A
70191,Opp Blk 66,Circuit Rd,1.327333,103.887875,70191,name_changed,Bus stop name changed,OPP BLK 66
70201,Opp MacPherson Stn Exit D,Circuit Rd,1.32461138902969,103.88885416699938,70201,name_changed,Bus stop name changed,OPP MACPHERSON STN EXIT D
70231,Opp Mattar Stn Exit B,Mattar Rd,1.325842,103.884002,70231,name_changed,Bus stop name changed,OPP MATTAR STN EXIT B
70251,MacPherson Stn Exit C,Paya Lebar Rd,1.32497158481981,103.89037074589527,70251,name_changed,Bus stop name changed,Macpherson Stn Exit C
70259,MacPherson Stn Exit B,Paya Lebar Rd,1.32498730068675,103.89080428753108,70259,name_changed,Bus stop name changed,Macpherson Stn Exit B
70371,MacPherson Stn Exit A,Circuit Link,1.32623288866609,103.88932330108935,70371,name_changed,Bus stop name changed,Macpherson Stn Exit A
70379,Opp MacPherson Stn Exit A,Circuit Link,1.32604294133609,103.88933975894,70379,name_changed,Bus stop name changed,Opp Macpherson Stn Exit A
70401,Bef Ubi Rd 4,Ubi Rd 3,1.33088230075978,103.89811560002391,70401,name_changed,Bus stop name changed,BEF UBI RD 4
70409,Blk 3032A,Ubi Rd 3,1.33094654621155,103.89789906902672,70409,name_changed,Bus stop name changed,BLK 3032A
71121,Ubi Stn Exit B,Ubi Ave 2,1.330081111,103.8994169,71121,name_changed,Bus stop name changed,UBI STN EXIT B
71129,Ubi Stn Exit A,Ubi Ave 2,1.329761944,103.8991489,71129,name_changed,Bus stop name changed,UBI STN EXIT A
71171,Opp SCDF HQ,Airport Rd,1.33497828854869,103.89238738026172,71171,name_changed,Bus stop name changed,Opp Scdf Hq
71179,Aft SCDF HQ,Airport Rd,1.3346773011372,103.89238294056769,71179,name_changed,Bus stop name changed,Aft Scdf Hq
71291,The Leo,Kaki Bt Rd 3,1.33709007875103,103.90374749997088,71291,name_changed,Bus stop name changed,THE LEO
71299,Empire Technocentre,Kaki Bt Rd 3,1.33675693078428,103.9040176205713,71299,name_changed,Bus stop name changed,EMPIRE TECHNOCENTRE
71331,Kaki Bt Autohub,Kaki Bt Ave 2,1.33683480070641,103.90096749998749,71331,name_changed,Bus stop name changed,KAKI BT AUTOHUB
71339,Opp Kaki Bt Autohub,Kaki Bt Ave 2,1.33681468016557,103.90112122053516,71339,name_changed,Bus stop name changed,OPP KAKI BT AUTOHUB
72031,Bef Kaki Bt Stn Exit B,Kaki Bt Ave 1,1.33521859078695,103.9099203114682,72031,name_changed,Bus stop name changed,BEF KAKI BT STN EXIT B
72039,Kaki Bt Stn Exit A,Kaki Bt Ave 1,1.33546648279458,103.90985114690736,72039,name_changed,Bus stop name changed,KAKI BT STN EXIT A
72131,Opp Tech View,Kaki Bt Ave 3,1.33791126455323,103.90994099232343,72131,name_changed,Bus stop name changed,OPP TECH VIEW
72139,Tech View,Kaki Bt Ave 3,1.337282,103.909145,72139,name_changed,Bus stop name changed,TECH VIEW
72141,Bartley Biz Ctr,Kaki Bt Ave 3,1.33860729777301,103.91150189998882,72141,name_changed,Bus stop name changed,BARTLEY BIZ CTR
72149,Shun Li Ind Pk,Kaki Bt Ave 3,1.33834674682355,103.91170534393189,72149,name_changed,Bus stop name changed,SHUN LI IND PK
72151,Autobay @ Kaki Bt,Kaki Bt Ave 6,1.34084789558521,103.91301810001244,72151,name_changed,Bus stop name changed,AUTOBAY @ KAKI BT
72159,Opp Autobay @ Kaki Bt,Kaki Bt Ave 6,1.340359,103.912709,72159,name_changed,Bus stop name changed,OPP AUTOBAY @ KAKI BT
72161,Aft Bartley Viaduct,Kaki Bt Rd 5,1.34114935376337,103.916355499978,72161,name_changed,Bus stop name changed,AFT BARTLEY VIADUCT
72169,Bef Bartley Viaduct,Kaki Bt Rd 5,1.34105,103.916208,72169,name_changed,Bus stop name changed,BEF BARTLEY VIADUCT
75021,Blk 879B,Tampines Street 86,1.35168445182114,103.92851745350569,75021,name_changed,Bus stop name changed,BLK 879B
75051,Tampines West Stn Exit B,Tampines Ave 1,1.34503394154132,103.94008153173421,75051,name_changed,Bus stop name changed,TAMPINES WEST STN EXIT B
75059,Bef Tampines West Stn,Tampines Ave 1,1.34471168546511,103.9402168928283,75059,name_changed,Bus stop name changed,BEF TAMPINES WEST STN
75381,T5@Tampines,Tampines Ind Ave 5,1.373188889,103.9266,75381,name_changed,Bus stop name changed,T5@TAMPINES
75391,Opp Siltronic,Tampines Ind Ave 5,1.37507,103.9213,75391,name_changed,Bus stop name changed,OPP SILTRONIC
75401,Aft Tampines Ave 1,Tampines Ave 10,1.3517582770335,103.92671414169045,75401,name_changed,Bus stop name changed,AFT TAMPINES AVE 1
75409,The Santorini,Tampines Ave 10,1.35220181029011,103.92724068972525,75409,name_changed,Bus stop name changed,THE SANTORINI
75411,Bef Tampines Fire Stn,Tampines Ave 10,1.35607656836954,103.92905500001906,75411,name_changed,Bus stop name changed,BEF TAMPINES FIRE STN
75541,Opp Blk 648A,Tampines St 62,1.368309,103.941523,75541,name_changed,Bus stop name changed,OPP BLK 648A
75549,Blk 648A,Tampines St 62,1.368246,103.941407,75549,name_changed,Bus stop name changed,BLK 648A
75551,Blk 641A,Tampines St 62,1.366268,103.943413,75551,name_changed,Bus stop name changed,BLK 641A
75559,Blk 646B,Tampines St 62,1.36642,103.943193,75559,name_changed,Bus stop name changed,BLK 646B
75561,Blk 648C,Tampines Nth Dr 2,1.366506,103.941333,75561,name_changed,Bus stop name changed,BLK 648C
75569,Blk 636C,Tampines Nth Dr 2,1.365866,103.941721,75569,name_changed,Bus stop name changed,BLK 636C
75571,Blk 637B,Tampines Nth Dr 2,1.36378,103.943296,75571,name_changed,Bus stop name changed,BLK 637B
75579,Blk 630B,Tampines Nth Dr 2,1.363603,103.94323,75579,name_changed,Bus stop name changed,BLK 630B
75581,Blk 637 CP,Tampines Ave 12,1.363484,103.944546,75581,name_changed,Bus stop name changed,BLK 637 CP
75589,Opp Blk 638A,Tampines Ave 12,1.364117,103.945427,75589,name_changed,Bus stop name changed,OPP BLK 638A
75591,Bef Blk 631B,Tampines Ave 12,1.362079,103.942426,75591,name_changed,Bus stop name changed,BEF BLK 631B
75599,Opp Blk 631B,Tampines Ave 12,1.362446,103.943349,75599,name_changed,Bus stop name changed,OPP BLK 631B
76031,Tampines East Stn Exit B,Tampines Ave 2,1.35507956918888,103.95529781026745,76031,name_changed,Bus stop name changed,TAMPINES EAST STN EXIT B
76039,Tampines East Stn Exit C,Tampines Ave 2,1.35506418976437,103.9555498102644,76039,name_changed,Bus stop name changed,TAMPINES EAST STN EXIT C
76041,Blk 842C,Tampines St 82,1.35122178461773,103.9365069000221,76041,name_changed,Bus stop name changed,BLK 842C
76049,Opp Blk 842C,Tampines St 82,1.35118252345739,103.93633200959248,76049,name_changed,Bus stop name changed,OPP BLK 842C
76191,Blk 401,Tampines Ave 7,1.3569438864901,103.94477445426702,76191,name_changed,Bus stop name changed,BLK 401
76199,Blk 503,Tampines Ave 7,1.35660016333768,103.94535428432116,76199,name_changed,Bus stop name changed,BLK 503
76221,Tampines East Stn Exit A,Tampines Ave 7,1.3563896244901,103.95390226733993,76221,name_changed,Bus stop name changed,TAMPINES EAST STN EXIT A
76229,Opp Tampines East Stn,Tampines Ave 7,1.35614001051089,103.95353851635838,76229,name_changed,Bus stop name changed,OPP TAMPINES EAST STN
76339,Opp Tampines Changkat CC,Tampines St 11,1.34547166699324,103.94698416699394,76339,name_changed,Bus stop name changed,Opp Tampines Changkat Cc
76431,Blk 333,Tampines St 33,1.353726389,103.9612131,76431,name_changed,Bus stop name changed,BLK 333
76441,Opp Blk 345,Tampines St 33,1.35219503409437,103.96105194447786,76441,name_changed,Bus stop name changed,OPP BLK 345
76451,Blk 324,Tampines St 33,1.35220340979899,103.95928609997816,76451,name_changed,Bus stop name changed,BLK 324
76471,Blk 444,Tampines St 42,1.35855302099722,103.95134500001934,76471,name_changed,Bus stop name changed,BLK 444
76519,Bet Blks 524B/523D,Tampines Concourse,1.35920624506603,103.93921870101352,76519,name_changed,Bus stop name changed,BET BLKS 524B/523D
76521,Opp Blk 519A,Tampines Concourse,1.357468889,103.940775,76521,name_changed,Bus stop name changed,OPP BLK 519A
76529,Blk 519A,Tampines Concourse,1.35741,103.940604,76529,name_changed,Bus stop name changed,BLK 519A
76541,Citylife @ Tampines,Tampines Ave 9,1.360247,103.940633,76541,name_changed,Bus stop name changed,Citylife@ Tampines
76549,Opp Citylife @ Tampines,Tampines Ave 9,1.360559,103.940515,76549,name_changed,Bus stop name changed,Opp Citylife@ Tampines
76551,Tampines Stn Exit D,Tampines Ctrl 1,1.355401,103.943599,76551,name_changed,Bus stop name changed,TAMPINES STN EXIT D
76559,Aft Tampines Stn Exit E,Tampines Ctrl 1,1.355625,103.943569,76559,name_changed,Bus stop name changed,AFT TAMPINES STN EXIT E
77091,Aft Pasir Ris Ave,Elias Rd,1.38042637835149,103.94547139015036,77091,name_changed,Bus stop name changed,AFT PASIR RIS AVE
77231,Tampines Meridian JC,Pasir Ris Dr 1,1.37670503142246,103.93844026085439,77231,name_changed,Bus stop name changed,Tampines Meridian Jc
77409,Opp UMC,Pasir Ris Ind Dr 1,1.381426,103.932338,77409,name_changed,Bus stop name changed,Opposite UMC
78031,Blk 191,Pasir Ris St 12,1.366365,103.958641,78031,name_changed,Bus stop name changed,BLK 191
78039,Blk 104,Pasir Ris St 12,1.367181,103.959,78039,name_changed,Bus stop name changed,BLK 104
78199,Opp White Sands Pr Sch,Pasir Ris St 11,1.36477,103.96189,78199,name_changed,Bus stop name changed,Opp White Sands Pri Sch
80011,Aft Padang Jeringau,Kallang Rd,1.30972720802554,103.86737828692955,80011,name_changed,Bus stop name changed,AFT PADANG JERINGAU
81101,Paya Lebar Green,Paya Lebar Rd,1.32111522416649,103.89152220076973,81101,name_changed,Bus stop name changed,CISCO Ctr
81109,Opp Paya Lebar Green,Paya Lebar Rd,1.3209137166719,103.89117183414866,81109,name_changed,Bus stop name changed,Opp CISCO Ctr
81161,Blk 56,Guillemard Rd,1.31054638768125,103.88318148792811,81161,name_changed,Bus stop name changed,blk 56
81191,Aft Old Airport Rd,Dunman Rd,1.30913166702397,103.89180000002517,81191,name_changed,Bus stop name changed,AFT OLD AIRPORT RD
81199,Bef Old Airport Rd,Dunman Rd,1.30862937328019,103.8906311270188,81199,name_changed,Bus stop name changed,BEF OLD AIRPORT RD
81231,Opp KH Plaza,Aljunied Rd,1.31389305598354,103.88189611100506,81231,name_changed,Bus stop name changed,Opp Kh Plaza
82061,Eunos Stn/Int,Sims Ave,1.31876162629115,103.9022689641617,82061,name_changed,Bus stop name changed,Eunos Stn/ Int
82091,Aft Queen of Peace Ch,Tg Katong Rd,1.31264667096781,103.89411050584133,82091,name_changed,Bus stop name changed,Aft Queen Of Peace Ch
84141,Opp Lion Hme for Elders,Bedok Sth Rd,1.32021707852141,103.93816948878941,84141,name_changed,Bus stop name changed,OPP LION HME FOR ELDERS
84149,Lion Hme For Elders,Bedok Sth Rd,1.32047933475714,103.93839375752798,84149,name_changed,Bus stop name changed,LION HME FOR ELDERS
84161,Blk 3,Bedok Sth Ave 1,1.321651111,103.9324025,84161,name_changed,Bus stop name changed,BLK 3
84169,Opp Blk 3,Bedok Sth Ave 1,1.322133056,103.9321144,84169,name_changed,Bus stop name changed,OPP BLK 3
84201,Bedok Resvr Stn Exit A,Bedok Nth Ave 3,1.33660054449421,103.93309401156243,84201,name_changed,Bus stop name changed,BEDOK RESVR STN EXIT A
84211,Blk 403,Bedok Nth Ave 3,1.33012,103.93447,84211,name_changed,Bus stop name changed,BLK 403
84261,St. Anthony's Cano Sch,Bedok Nth Ave 4,1.334189,103.941658,84261,name_changed,Bus stop name changed,Saint Anthony's Canossian School
84451,Bedok Nth Stn Exit A,Bedok Nth Rd,1.335644,103.918055,84451,name_changed,Bus stop name changed,BEDOK NTH STN EXIT A
84539,Bedok Nth Stn Exit B,Bedok Nth Rd,1.3350342184363,103.91851751540032,84539,name_changed,Bus stop name changed,BEDOK NTH STN EXIT B
84551,Blk 51,Chai Chee St,1.32853887137542,103.9225201285922,84551,name_changed,Bus stop name changed,BLK 51
84561,Blk 53,Chai Chee St,1.32804725721627,103.91973825722668,84561,name_changed,Bus stop name changed,BLK 53
84571,Opp Blk 55,Chai Chee Dr,1.32653228537615,103.9187401751097,84571,name_changed,Bus stop name changed,OPP BLK 55
84591,SBST Bedok Nth Depot,Bedok Nth Ave 4,1.33774805557922,103.94699472223161,84591,name_changed,Bus stop name changed,Sbst Bedok Nth Depot
84599,Opp SBST Bedok Nth Depot,Bedok Nth Ave 4,1.33772607555094,103.94646797815965,84599,name_changed,Bus stop name changed,Opp Sbst Bedok Nth Depot
92081,St. Patrick's Sch,Marine Parade Rd,1.30751338586806,103.91754269765207,92081,name_changed,Bus stop name changed,St. Patrick's Sec Sch
92159,St. Patrick's Sch,East Coast Rd,1.309748,103.9166295,92159,name_changed,Bus stop name changed,ST. PATRICK'S SCH
92181,i12 Katong,Joo Chiat Rd,1.30528972611328,103.90534997934479,92181,name_changed,Bus stop name changed,112 Katong
92189,Opp i12 Katong,Joo Chiat Rd,1.3047647219741,103.90592361097,92189,name_changed,Bus stop name changed,Opp 112 Katong
94029,Aft Sennett Rd,Upp East Coast Rd,1.31453305602342,103.93750499997167,94029,name_changed,Bus stop name changed,Aft Sennet Rd
94089,Calvary Ably of God Ch,Upp East Coast Rd,1.31536333302999,103.94294138900047,94089,name_changed,Bus stop name changed,Calvary Ably Of God Ch
95039,AirFreight Ter Bldg,Airport Cargo Rd,1.37218943783154,103.99457879033221,95039,name_changed,Bus stop name changed,Airfreight Ter Bldg
95901,Bef Simei Rd,Upp Changi Rd East,1.33857587129254,103.96020709087523,95901,name_changed,Bus stop name changed,BEF SIMEI RD
95909,Aft Somapah Rd,Upp Changi Rd East,1.33849391556302,103.96049907137146,95909,name_changed,Bus stop name changed,AFT SOMAPAH RD
96241,Laguna Natl Country Club,Xilin Ave,1.32746975992942,103.96702744644506,96241,name_changed,Bus stop name changed,LAGUNA NATL COUNTRY CLUB
96301,Expo Stn Exit B,Changi Sth Ave 1,1.33450022538919,103.9617438259165,96301,name_changed,Bus stop name changed,EXPO STN EXIT B
96309,Expo Stn Exit E,Changi Sth Ave 1,1.33427655612286,103.96175810276951,96309,name_changed,Bus stop name changed,EXPO STN EXIT E
96311,Bef Changi Sth St 2,Changi Sth Ave 1,1.3329118846906,103.9607070021467,96311,name_changed,Bus stop name changed,BEF CHANGI STH ST 2
96371,Standard Chartered Bank,Changi Business Pk Ctrl 2,1.33433369984263,103.9664670131305,96371,name_changed,Bus stop name changed,STANDARD CHARTERED BANK
96421,Opp Changi Lodge 2,Tanah Merah Coast Rd,1.313621111,103.99655,96421,name_changed,Bus stop name changed,OPP CHANGI LODGE 2
96429,Changi Lodge 2,Tanah Merah Coast Rd,1.313721111,103.9953811,96429,name_changed,Bus stop name changed,CHANGI LODGE 2
96431,Opp Changi Naval Base,Tanah Merah Coast Rd,1.318286944,104.0152631,96431,name_changed,Bus stop name changed,OPP CHANGI NAVAL BASE
96439,Changi Naval Base,Tanah Merah Coast Rd,1.317708,104.015614,96439,name_changed,Bus stop name changed,CHANGI NAVAL BASE
96441,Opp SUTD,Somapah Rd,1.33954269927544,103.96290652054516,96441,name_changed,Bus stop name changed,OPP SUTD
96461,Bef Aviation Pk Rd,Tanah Merah Coast Rd,1.352485,104.030008,96461,name_changed,Bus stop name changed,Before Aviation Park Road
96471,Bef Changi Coast Rd,Aviation Pk Rd,1.367866,104.009977,96471,name_changed,Bus stop name changed,Bef Changi Coast Road
96479,Aft Changi Coast Rd,Aviation Pk Rd,1.367858,104.010442,96479,name_changed,Bus stop name changed,After Changi Coast Road
97159,Bef VICOM,Changi Nth Cres,1.35028972565622,103.96769101118204,97159,name_changed,Bus stop name changed,Bef Vicom
98111,Blk 256/Opp Loyang Pt,Pasir Ris Dr 2,1.36733773244319,103.96424470880473,98111,name_changed,Bus stop name changed,BLK 256/OPP LOYANG PT
98291,Opp Palm Isles,Flora Dr,1.356979,103.9651894,98291,name_changed,Bus stop name changed,OPP PALM ISLES
98299,Parc Olympia,Flora Dr,1.355878,103.9655714,98299,name_changed,Bus stop name changed,PARC OLYMPIA
99011,Bef Sch of Commando,Loyang Ave,1.38328110134472,103.97812168830427,99011,name_changed,Bus stop name changed,Bef Sch Of Commando
99019,Aft Sch of Commando,Loyang Ave,1.3837089764569,103.97844860768319,99019,name_changed,Bus stop name changed,Aft Sch Of Commando
31021,Jln Bahar Power Stn,Jln Bahar,1.36247047014576,103.69287888535482,31021,removed,Removed bus stop code,
31029,Opp Jln Bahar Power Stn,Jln Bahar,1.36307987152083,103.69296604646463,31029,removed,Removed bus stop code,
31061,Opp Lim Chu Kang Camp II,Lim Chu Kang Rd,1.37594722202959,103.695570278013,31061,removed,Removed bus stop code,
31069,Bef Old Choa Chu Kang Rd,Lim Chu Kang Rd,1.37493138896603,103.6955061110284,31069,removed,Removed bus stop code,
31071,Aft Chinese Cemy Path 11,Lim Chu Kang Rd,1.37853314214565,103.69626045229732,31071,removed,Removed bus stop code,
31079,Opp Chinese Cemy Path 11,Lim Chu Kang Rd,1.37768611102662,103.69632194402648,31079,removed,Removed bus stop code,
31081,Opp HQ 5th SIB Camp I,Old Lim Chu Kang Rd,1.38056264189347,103.69732526991169,31081,removed,Removed bus stop code,
31089,HQ 5th SIB Camp I,Old Lim Chu Kang Rd,1.37992729418245,103.69711516294916,31089,removed,Removed bus stop code,
31201,Aft Chinese Cemy Path 13,Lim Chu Kang Rd,1.38044981963514,103.6965940968132,31201,removed,Removed bus stop code,
31211,Aft Muslim Cemy Path 17,Lim Chu Kang Rd,1.38283900023768,103.6969997018249,31211,removed,Removed bus stop code,
32031,Opp Ama Keng Rd,Lim Chu Kang Rd,1.40270299424992,103.70078174769526,32031,removed,Removed bus stop code,
32039,Aft Ama Keng Rd,Lim Chu Kang Rd,1.40251788786303,103.70081478116067,32039,removed,Removed bus stop code,
32041,Opp LP 160,Lim Chu Kang Rd,1.40436104392726,103.701661572037,32041,removed,Removed bus stop code,
32049,Aft LP 161,Lim Chu Kang Rd,1.40452254375654,103.70187031633596,32049,removed,Removed bus stop code,
32051,Aft Track 11,Lim Chu Kang Rd,1.40929365504034,103.70097942080086,32051,removed,Removed bus stop code,
32059,Opp Track 11,Lim Chu Kang Rd,1.40903140804682,103.70120779053056,32059,removed,Removed bus stop code,
32061,Opp LP 173,Lim Chu Kang Rd,1.41146307596912,103.70006004261607,32061,removed,Removed bus stop code,
32069,B26 Lim Chu Kang Rd,Lim Chu Kang Rd,1.41103257931936,103.7003812106999,32069,removed,Removed bus stop code,
32079,Opp Track 13,Lim Chu Kang Rd,1.41512827700833,103.70026822968336,32079,removed,Removed bus stop code,
32101,Aft Murai Farmway,Lim Chu Kang Rd,1.38541382998394,103.69744470002844,32101,removed,Removed bus stop code,
32109,Bef Lor Serambi,Lim Chu Kang Rd,1.3857176700282,103.69770270003046,32109,removed,Removed bus stop code,
32111,Aft LP 93,Lim Chu Kang Rd,1.39837200000575,103.69964580001104,32111,removed,Removed bus stop code,
32119,Aft LP 96,Lim Chu Kang Rd,1.39858000001944,103.699882699978,32119,removed,Removed bus stop code,
34101,Aft Old Lim Chu Kang Rd,Lor Rusuk,1.38440683002823,103.69790380001842,34101,removed,Removed bus stop code,
34109,Aft Lim Chu Kang Rd,Lor Rusuk,1.38430083002772,103.69811219997104,34109,removed,Removed bus stop code,
59008,Yishun Int,Yishun Ave 2,1.4285384902718,103.8361105319593,59008,removed,Removed bus stop code,
